City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
363,kerikeri,-35.2268,173.9474,54.91,70,7,7.0,NZ,1690347515
364,beli,7.8587,10.9719,73.35,93,99,1.63,NG,1690347515
365,ujae,8.9322,165.7642,79.41,87,100,16.42,MH,1690347515
366,colonia,50.9333,6.95,57.85,80,0,4.61,DE,1690347516
367,chanal,16.7167,-92.4,56.55,92,64,3.98,MX,1690347516
368,sao joao da barra,-21.6403,-41.0511,71.62,88,83,17.63,BR,1690347516
369,twon-brass,4.3151,6.2418,77.94,87,98,8.1,NG,1690347516
370,arvayheer,46.2639,102.775,70.23,35,12,4.16,MN,1690347517
371,opuwo,-18.0607,13.84,56.03,42,0,0.83,NA,1690347517
372,lamar,33.6668,-95.5836,83.64,83,0,8.05,US,1690347424
373,amble,55.3333,-1.5833,54.36,94,75,8.05,GB,1690347517
374,apolinario saravia,-24.4328,-63.9954,53.47,65,46,2.93,AR,1690347517
375,ponta delgada,37.7333,-25.6667,66.92,88,20,0.0,PT,1690347518
376,labytnangi,66.6572,66.4183,65.84,62,100,14.07,RU,1690347518
377,yanam,16.7333,82.2167,76.82,93,100,13.71,IN,1690347518
378,bardai,11.65,7.2333,71.73,85,18,7.87,NG,1690347518
379,tanabe,33.7333,135.3667,88.81,66,75,3.44,JP,1690347518
380,sardarapat,40.1321,44.0097,73.29,53,28,0.87,AM,1690347520
381,freetown,8.484,-13.2299,75.67,90,100,1.28,SL,1690347520
382,tabriz,38.08,46.2919,71.06,56,20,21.85,IR,1690347520
383,bamboo flat,11.7,92.7167,87.89,74,75,13.8,IN,1690347521
384,ternate,0.8,127.4,83.68,72,59,12.21,ID,1690347521
385,tete,-16.1564,33.5867,57.29,94,40,4.61,MZ,1690347521
386,vila velha,-20.3297,-40.2925,69.75,99,100,2.3,BR,1690347521
387,ola,59.5833,151.2833,75.15,88,97,8.21,RU,1690347521
388,pekanbaru,0.5333,101.45,89.92,58,20,11.5,ID,1690347522
389,plettenberg bay,-34.0527,23.3716,57.34,42,32,4.25,ZA,1690347522
390,santyoku,37.4406,129.1708,86.04,64,86,4.36,KR,1690347522
391,hobyo,5.3505,48.5268,78.76,74,40,25.86,SO,1690347522
392,nagqu,31.5,92.0,52.63,60,100,8.43,CN,1690347522
393,gaspe,48.8334,-64.4819,64.31,100,75,3.44,CA,1690347480
394,hawera,-39.5917,174.2833,45.41,80,60,8.23,NZ,1690347523
395,newnham,-41.3833,147.1333,60.12,58,84,19.57,AU,1690347523
396,sungailiat,-1.85,106.1333,86.92,66,50,12.93,ID,1690347523
397,ocos,14.5094,-92.1933,81.81,80,34,4.5,GT,1690347523
398,makurazaki,31.2667,130.3167,83.17,75,68,15.77,JP,1690347524
399,tabou,4.423,-7.3528,76.14,89,99,7.43,CI,1690347524
400,keflavik,64.0049,-22.5624,53.51,87,100,9.22,IS,1690347524
401,illizi,26.4833,8.4667,85.8,15,4,4.88,DZ,1690347524
402,brookings,44.3114,-96.7984,80.6,83,0,9.22,US,1690347366
403,kruisfontein,-34.0033,24.7314,51.84,28,3,5.35,ZA,1690347525
404,grand falls-windsor,48.9332,-55.6649,64.51,92,28,3.36,CA,1690347525
405,la mira,18.035,-102.3266,79.14,85,57,4.16,MX,1690347525
406,bonnyville,54.2668,-110.735,62.4,72,84,9.13,CA,1690347525
407,trevelin,-43.0858,-71.4639,39.02,92,95,3.96,AR,1690347526
408,singaraja,-8.112,115.0882,82.83,66,50,3.4,ID,1690347526
409,banda aceh,5.5577,95.3222,86.95,62,100,11.63,ID,1690347526
410,zakamensk,50.3741,103.2863,74.07,41,26,5.97,RU,1690347526
411,fernie,49.5,-115.0687,59.2,61,76,2.73,CA,1690347526
412,presidente epitacio,-21.7633,-52.1156,67.77,51,12,6.62,BR,1690347527
413,miandrivazo,-19.5167,45.4667,70.43,42,0,2.66,MG,1690347527
414,rosetta,31.4044,30.4164,83.01,71,0,6.35,EG,1690347527
415,saurimo,-9.6608,20.3916,58.87,48,5,5.03,AO,1690347527
416,waingapu,-9.6567,120.2641,80.11,60,34,14.58,ID,1690347527
417,tyukhtet,56.5389,89.3011,72.88,63,98,9.37,RU,1690347527
418,velingara,13.15,-14.1167,75.49,96,100,3.38,SN,1690347259
419,matale,7.4721,80.6234,82.49,60,100,9.26,LK,1690347528
420,porto novo,6.4965,2.6036,76.82,95,37,4.21,BJ,1690347528
421,youhao,47.8667,128.8333,87.96,42,12,10.58,CN,1690347528
422,ath,50.6283,3.7794,56.35,94,100,6.91,BE,1690347528
423,nishinoomote,30.7333,131.0,86.56,84,75,12.66,JP,1690347529
424,andergrove,-21.0833,149.1833,72.64,66,5,19.44,AU,1690347529
425,inhambane,-23.865,35.3833,60.78,87,40,0.0,MZ,1690347529
426,sullivan,36.5168,-82.5332,73.02,87,55,3.51,US,1690347529
427,bilopillya,51.1502,34.3129,70.95,76,71,17.63,UA,1690347529
428,novouzensk,50.4592,48.1431,77.9,47,100,3.69,RU,1690347530
429,mbekenyera,-10.0,38.9833,69.17,67,13,5.77,TZ,1690347530
430,floro,61.5996,5.0328,57.16,94,40,4.61,NO,1690347530
431,novo aripuana,-5.1206,-60.3797,74.75,55,8,2.04,BR,1690347530
432,morrope,-6.5417,-80.0111,71.71,83,21,9.57,PE,1690347530
433,orkney,-26.9802,26.6727,47.75,88,73,9.44,ZA,1690347530
434,makokou,0.5738,12.8642,69.37,99,97,2.8,GA,1690347531
435,kegeyli shahar,42.7767,59.6078,100.49,24,93,10.58,UZ,1690347531
436,makhambet,47.6667,51.5833,80.71,38,0,12.57,KZ,1690347531
437,paredon,16.0333,-93.8667,82.99,69,100,7.23,MX,1690347531
438,soto la marina,23.7667,-98.2167,78.37,85,100,6.67,MX,1690347531
439,hammerfest,70.6634,23.6821,57.65,77,40,6.91,NO,1690347532
440,amalapuram,16.5833,82.0167,76.46,93,100,13.98,IN,1690347532
441,laurel,39.0993,-76.8483,74.64,92,0,0.0,US,1690347274
442,chimore,-16.9833,-65.1333,70.39,79,44,2.95,BO,1690347532
443,kulhudhuffushi,6.6221,73.07,82.11,76,100,8.46,MV,1690347532
444,hasaki,35.7333,140.8333,98.31,73,34,11.79,JP,1690347532
445,warora,20.2333,79.0,86.94,72,82,14.0,IN,1690347533
446,ulsteinvik,62.3432,5.8487,60.75,92,78,1.01,NO,1690347533
447,trairi,-3.2778,-39.2689,77.85,83,16,12.91,BR,1690347397
448,al kharijah,25.4514,30.5464,87.12,20,41,3.85,EG,1690347533
449,charlottetown,46.2352,-63.1267,70.56,77,20,9.22,CA,1690347533
450,bargarh,21.3333,83.6167,88.23,67,48,11.99,IN,1690347534
451,'ain el hadjar,34.7585,0.1453,61.93,39,1,4.16,DZ,1690347534
452,balkashino,52.5167,68.7667,61.54,91,100,7.38,KZ,1690347534
453,petropavlovsk-kamchatsky,53.0452,158.6483,72.19,56,20,13.42,RU,1690347534
454,nadym,65.5333,72.5167,75.18,65,81,13.33,RU,1690347534
455,asau,46.4333,26.4,65.32,59,34,1.39,RO,1690347535
456,nagato,34.3833,131.2,86.95,68,7,2.64,JP,1690347535
457,santa cruz,-17.8,-63.1667,63.86,82,75,2.3,BO,1690347535
458,barah,13.7,30.3667,83.03,57,98,16.04,SD,1690347535
459,russellville,35.2784,-93.1338,80.8,63,0,0.0,US,1690347399
460,san jose de guanipa,8.8872,-64.1651,74.19,91,94,7.78,VE,1690347536
461,santa ana,33.7456,-117.8678,87.06,73,20,8.05,US,1690347536
462,menaka,15.9182,2.4022,90.36,43,80,6.73,ML,1690347536
463,coishco,-9.0231,-78.6156,68.52,81,85,6.76,PE,1690347536
464,christchurch,-43.5333,172.6333,48.4,53,6,2.3,NZ,1690347536
465,mata-utu,-13.2816,-176.1745,79.84,75,100,18.57,WF,1690347537
466,padang,-0.9492,100.3543,86.05,70,56,6.2,ID,1690347521
467,camapua,-19.5314,-54.0439,69.03,37,2,3.09,BR,1690347537
468,skovorodino,53.9833,123.9167,86.77,32,27,3.04,RU,1690347537
469,el calafate,-50.3408,-72.2768,22.71,64,1,4.7,AR,1690347537
470,benito juarez,19.385,-99.165,59.0,87,98,11.01,MX,1690347537
471,oguta,5.7089,6.8103,73.38,98,100,2.26,NG,1690347538
472,sarina,-21.4333,149.2167,72.27,63,17,15.3,AU,1690347538
473,ardestan,33.3761,52.3694,92.43,10,29,7.38,IR,1690347538
474,thinadhoo,0.5333,72.9333,83.59,77,99,12.55,MV,1690347538
475,aso,32.9551,131.0967,87.98,73,39,1.01,JP,1690347538
476,farasan,16.7022,42.1183,88.84,75,94,10.96,SA,1690347539
477,gizo,-8.103,156.8419,79.68,88,100,16.17,SB,1690347539
478,buckeye,33.3703,-112.5838,108.37,18,0,6.91,US,1690347539
479,kilindoni,-7.9139,39.6668,76.73,77,6,17.18,TZ,1690347539
480,miles city,46.4083,-105.8406,81.57,32,0,4.61,US,1690347539
481,demirci,39.0461,28.6589,79.79,26,0,2.28,TR,1690347540
482,katsuura,35.1333,140.3,95.02,72,19,9.91,JP,1690347540
483,gurun,5.8172,100.4738,91.18,64,91,4.99,MY,1690347540
484,bandar abbas,27.1865,56.2808,93.18,70,75,11.5,IR,1690347428
485,broken hill,-31.95,141.4333,64.72,31,0,6.31,AU,1690347540
486,bor,56.3567,44.0669,64.33,80,95,7.67,RU,1690347541
487,burang,30.25,81.1667,58.3,66,100,6.71,CN,1690347541
488,byron bay,-28.65,153.6167,63.72,65,60,11.27,AU,1690347295
489,gadzhiyevo,69.2551,33.3362,51.22,93,99,6.33,RU,1690347541
490,cole harbour,44.6724,-63.4751,67.48,89,32,16.11,CA,1690347541
491,uglegorsk,49.0833,142.0333,71.01,80,100,9.71,RU,1690347542
492,luanda,-8.8368,13.2343,69.8,88,75,0.0,AO,1690347542
493,male,4.1748,73.5089,87.75,74,75,5.75,MV,1690347542
494,sechura,-5.5569,-80.8222,71.24,76,32,9.57,PE,1690347542
495,manokwari,-0.8667,134.0833,83.95,70,49,5.17,ID,1690347544
496,meulaboh,4.1363,96.1285,84.81,69,73,4.07,ID,1690347544
497,ust'-barguzin,53.45,108.9833,61.21,78,85,5.37,RU,1690347544
498,hatvan,47.6667,19.6833,67.24,85,61,6.49,HU,1690347544
499,mariehamn,60.0973,19.9348,60.66,88,0,3.44,AX,1690347545
500,melfort,52.8667,-104.6177,69.93,88,0,6.91,CA,1690347545
501,magadan,59.5667,150.8,74.53,85,100,7.63,RU,1690347545
502,takelsa,36.7833,10.6333,79.54,71,54,18.81,TN,1690347545
503,kannangad,12.3081,75.1063,77.68,85,100,2.73,IN,1690347545
504,taoudenni,22.6783,-3.9836,97.86,10,42,4.18,ML,1690347546
505,kuqa,41.7278,82.9364,93.22,20,20,4.18,CN,1690347546
506,reitz,-27.8014,28.4273,42.48,93,100,1.9,ZA,1690347546
507,hinton,53.4001,-117.5857,50.13,82,75,0.81,CA,1690347546
508,grasse,43.6667,6.9167,68.79,48,0,2.3,FR,1690347419
509,fuglafjordur,62.244,-6.814,46.87,78,75,10.02,FO,1690347547
510,mount pearl,47.5166,-52.7813,64.74,92,0,11.5,CA,1690347547
511,sterling,39.0062,-77.4286,73.33,87,20,0.0,US,1690347281
512,acapulco de juarez,16.8634,-99.8901,80.67,84,73,3.2,MX,1690347547
513,durban,-29.8579,31.0292,47.32,56,100,7.16,ZA,1690347548
514,alesund,62.4723,6.1549,60.75,93,75,5.75,NO,1690347548
515,alghero,40.5589,8.3181,73.49,53,0,9.22,IT,1690347548
516,nova xavantina,-14.6667,-52.35,71.24,45,0,1.72,BR,1690347548
517,gazli,40.1333,63.45,103.39,11,0,14.07,UZ,1690347549
518,shahriar,35.6596,51.0593,80.89,33,54,12.66,IR,1690347549
519,lijiang,26.8688,100.2207,76.41,54,90,4.88,CN,1690347549
520,brisas de zicatela,15.8369,-97.0419,79.72,83,100,6.06,MX,1690347549
521,upata,8.0086,-62.3989,73.18,98,100,3.65,VE,1690347549
522,severo-yeniseyskiy,60.3725,93.0408,74.61,58,85,2.17,RU,1690347550
523,sumbawa besar,-8.5,117.4333,90.46,41,40,11.07,ID,1690347550
524,cabedelo,-6.9811,-34.8339,72.27,84,12,11.95,BR,1690347550
525,pemangkat,1.1667,108.9667,88.03,62,74,13.51,ID,1690347550
526,kikwit,-5.041,18.8162,73.81,43,63,1.21,CD,1690347551
527,selfoss,63.9331,-20.9971,51.04,85,100,4.56,IS,1690347551
528,awjilah,29.1081,21.2869,84.92,31,0,5.3,LY,1690347551
529,rupert,42.6191,-113.6772,69.75,56,0,0.0,US,1690347551
530,beloyarskiy,63.7119,66.6722,63.66,90,100,1.72,RU,1690347551
531,kavaratti,10.5669,72.642,82.35,76,100,18.05,IN,1690347552
532,robore,-18.3333,-59.75,71.42,45,0,3.6,BO,1690347552
533,ambur,12.7833,78.7,76.23,78,100,14.27,IN,1690347552
534,cova figueira,14.8905,-24.2934,73.47,89,92,11.52,CV,1690347553
535,hami,42.8,93.45,98.38,8,0,5.75,CN,1690347553
536,bukittinggi,-0.3091,100.3706,82.42,51,86,3.94,ID,1690347553
537,bouarfa,32.53,-1.95,73.0,35,0,9.31,MA,1690347553
538,wuchang,44.9143,127.15,84.02,65,25,6.71,CN,1690347553
539,sebring,27.4956,-81.4409,78.04,87,0,1.01,US,1690347554
540,tostado,-29.232,-61.7692,53.98,80,100,4.97,AR,1690347554
541,sabang,5.8933,95.3214,83.25,74,100,17.47,ID,1690347554
542,homeland park,34.4707,-82.6707,75.72,87,0,0.0,US,1690347554
543,vernon,50.2581,-119.2691,66.81,42,34,3.44,CA,1690347555
544,turtas,58.9417,69.1325,71.89,60,50,8.37,RU,1690347555
545,kayyerkan,69.3786,87.7439,76.3,64,0,4.34,RU,1690347555
546,pacific grove,36.6177,-121.9166,64.02,88,0,6.91,US,1690347364
547,san antonio de pale,-1.4014,5.6325,72.91,89,71,9.06,GQ,1690347556
548,panaba,21.2833,-88.2667,78.82,88,59,8.14,MX,1690347556
549,mogadishu,2.0371,45.3438,78.67,83,40,17.27,SO,1690347556
550,kudahuvadhoo,2.6708,72.8944,82.94,77,96,7.09,MV,1690347556
551,nevel',56.0209,29.9284,59.88,96,100,4.25,RU,1690347557
552,ciudad de armeria,18.9333,-103.9667,80.29,78,92,3.02,MX,1690347557
553,bei'an,24.5399,109.533,92.57,56,65,3.89,CN,1690347557
554,necochea,-38.5473,-58.7368,45.75,92,100,6.96,AR,1690347557
555,yanjiang,30.1211,104.6481,75.06,97,100,9.01,CN,1690347558
556,palikir - national government center,6.9248,158.1611,81.23,79,86,12.68,FM,1690347558
557,otjimbingwe,-22.35,16.1333,55.24,52,5,4.36,NA,1690347558
558,tchibanga,-2.85,11.0333,64.78,97,23,0.94,GA,1690347558
559,porto san giorgio,43.1827,13.7934,75.0,61,96,4.23,IT,1690347559
560,mahina,-17.5065,-149.489,76.77,94,75,9.22,PF,1690347559
561,quepos,9.4236,-84.1652,79.2,81,100,2.33,CR,1690347311
